"","consumption__1","sex","area_council","urban_rural","age","population"
"6306",NA,"Female","north west santo",2,8,23
"6307",NA,"Female","north west santo",2,9,14
"6308",NA,"Female","north west santo",2,10,20
"6309",NA,"Female","north west santo",2,11,13
"6310",0,"Female","north west santo",2,12,13
"6311",0,"Female","north west santo",2,13,12
"6312",0,"Female","north west santo",2,14,16
"6313",0,"Female","north west santo",2,15,11
"6314",0,"Female","north west santo",2,16,14
"6315",0,"Female","north west santo",2,17,12
"6316",0,"Female","north west santo",2,18,6
"6317",0,"Female","north west santo",2,19,11
"6318",0,"Female","north west santo",2,20,16
"6319",0,"Female","north west santo",2,21,10
"6320",0,"Female","north west santo",2,22,14
"6321",0,"Female","north west santo",2,23,12
"6322",0,"Female","north west santo",2,24,8
"6323",0,"Female","north west santo",2,25,13
"6324",0,"Female","north west santo",2,26,17
"6325",0,"Female","north west santo",2,27,9
"6326",0,"Female","north west santo",2,28,16
"6327",0,"Female","north west santo",2,29,18
"6328",0,"Female","north west santo",2,30,13
"6329",0,"Female","north west santo",2,31,15
"6330",0,"Female","north west santo",2,32,9
"6331",0,"Female","north west santo",2,33,15
"6332",0,"Female","north west santo",2,34,6
"6333",0,"Female","north west santo",2,35,11
"6334",0,"Female","north west santo",2,36,11
"6335",0,"Female","north west santo",2,37,8
"6336",0,"Female","north west santo",2,38,9
"6337",0,"Female","north west santo",2,39,3
"6338",0,"Female","north west santo",2,40,9
"6339",0,"Female","north west santo",2,41,9
"6340",0,"Female","north west santo",2,42,7
"6341",0,"Female","north west santo",2,43,12
"6342",0,"Female","north west santo",2,44,6
"6343",0,"Female","north west santo",2,45,5
"6344",0,"Female","north west santo",2,46,5
"6345",0,"Female","north west santo",2,47,8
"6346",0,"Female","north west santo",2,48,7
"6347",0,"Female","north west santo",2,49,4
"6348",0,"Female","north west santo",2,50,4
"6349",0,"Female","north west santo",2,51,7
"6350",0,"Female","north west santo",2,52,5
"6351",0,"Female","north west santo",2,53,3
"6352",0,"Female","north west santo",2,54,2
"6353",0,"Female","north west santo",2,55,5
"6354",0,"Female","north west santo",2,56,2
"6355",0,"Female","north west santo",2,57,3
"6356",0,"Female","north west santo",2,58,5
"6357",0,"Female","north west santo",2,59,1
"6358",0,"Female","north west santo",2,60,6
"6359",0,"Female","north west santo",2,61,6
"6360",0,"Female","north west santo",2,62,7
"6361",0,"Female","north west santo",2,63,3
"6362",0,"Female","north west santo",2,64,2
"6363",0,"Female","north west santo",2,66,1
"6364",0,"Female","north west santo",2,67,1
"6365",0,"Female","north west santo",2,70,8
"6366",0,"Female","north west santo",2,72,2
"6367",0,"Female","north west santo",2,73,1
"6368",0,"Female","north west santo",2,74,1
"6369",0,"Female","north west santo",2,75,1
"6370",0,"Female","north west santo",2,76,1
"6371",0,"Female","north west santo",2,78,3
"6372",0,"Female","north west santo",2,79,2
"6373",1,"Female","north west santo",2,80,1
"6374",0,"Female","north west santo",2,83,1
"6375",0,"Female","north west santo",2,87,2
"6376",0,"Female","north west santo",2,90,1
"6377",NA,"Male","north west santo",2,0,21
"6378",NA,"Male","north west santo",2,1,27
"6379",NA,"Male","north west santo",2,2,30
"6380",NA,"Male","north west santo",2,3,32
"6381",NA,"Male","north west santo",2,4,22
"6382",NA,"Male","north west santo",2,5,30
"6383",NA,"Male","north west santo",2,6,23
"6384",NA,"Male","north west santo",2,7,19
"6385",NA,"Male","north west santo",2,8,22
"6386",NA,"Male","north west santo",2,9,26
"6387",NA,"Male","north west santo",2,10,20
"6388",NA,"Male","north west santo",2,11,23
"6389",0,"Male","north west santo",2,12,17
"6390",0,"Male","north west santo",2,13,16
"6391",0,"Male","north west santo",2,14,12
"6392",0,"Male","north west santo",2,15,14
"6393",0,"Male","north west santo",2,16,24
"6394",0,"Male","north west santo",2,17,19
"6395",1,"Male","north west santo",2,18,18
"6396",0,"Male","north west santo",2,19,11
"6397",0,"Male","north west santo",2,20,14
"6398",1,"Male","north west santo",2,21,16
"6399",1,"Male","north west santo",2,22,13
"6400",1,"Male","north west santo",2,23,13
"6401",1,"Male","north west santo",2,24,9
"6402",1,"Male","north west santo",2,25,12
"6403",1,"Male","north west santo",2,26,17
"6404",1,"Male","north west santo",2,27,8
"6405",0,"Male","north west santo",2,28,5
"6406",1,"Male","north west santo",2,29,10
"6407",0,"Male","north west santo",2,30,9
"6408",0,"Male","north west santo",2,31,12
"6409",0,"Male","north west santo",2,32,15
"6410",1,"Male","north west santo",2,33,14
"6411",0,"Male","north west santo",2,34,15
"6412",0,"Male","north west santo",2,35,12
"6413",1,"Male","north west santo",2,36,11
"6414",0,"Male","north west santo",2,37,11
"6415",1,"Male","north west santo",2,38,4
"6416",1,"Male","north west santo",2,39,10
"6417",1,"Male","north west santo",2,40,13
"6418",0,"Male","north west santo",2,41,8
"6419",0,"Male","north west santo",2,42,5
"6420",0,"Male","north west santo",2,43,7
"6421",0,"Male","north west santo",2,44,10
"6422",1,"Male","north west santo",2,45,10
"6423",0,"Male","north west santo",2,46,10
"6424",1,"Male","north west santo",2,47,3
"6425",1,"Male","north west santo",2,48,17
"6426",0,"Male","north west santo",2,49,6
"6427",1,"Male","north west santo",2,50,6
"6428",1,"Male","north west santo",2,51,5
"6429",1,"Male","north west santo",2,52,11
"6430",0,"Male","north west santo",2,53,3
"6431",1,"Male","north west santo",2,54,4
"6432",0,"Male","north west santo",2,55,6
"6433",0,"Male","north west santo",2,56,2
"6434",0,"Male","north west santo",2,57,1
"6435",1,"Male","north west santo",2,58,3
"6436",1,"Male","north west santo",2,59,1
"6437",0,"Male","north west santo",2,60,4
"6438",0,"Male","north west santo",2,61,7
"6439",1,"Male","north west santo",2,62,1
"6440",0,"Male","north west santo",2,63,2
"6441",0,"Male","north west santo",2,65,5
"6442",1,"Male","north west santo",2,66,2
"6443",0,"Male","north west santo",2,67,7
"6444",0,"Male","north west santo",2,68,4
"6445",0,"Male","north west santo",2,69,2
"6446",1,"Male","north west santo",2,71,1
"6447",0,"Male","north west santo",2,72,3
"6448",0,"Male","north west santo",2,73,1
"6449",0,"Male","north west santo",2,75,1
"6450",0,"Male","north west santo",2,77,1
"6451",0,"Male","north west santo",2,78,2
"6452",0,"Male","north west santo",2,79,1
"6453",0,"Male","north west santo",2,80,1
"6454",0,"Male","north west santo",2,90,1
"6455",0,"Male","north west santo",2,96,1
"6456",NA,"Female","paama",2,0,7
"6457",NA,"Female","paama",2,1,21
"6458",NA,"Female","paama",2,2,12
"6459",NA,"Female","paama",2,3,17
"6460",NA,"Female","paama",2,4,22
"6461",NA,"Female","paama",2,5,11
"6462",NA,"Female","paama",2,6,26
"6463",NA,"Female","paama",2,7,16
"6464",NA,"Female","paama",2,8,23
"6465",NA,"Female","paama",2,9,13
"6466",NA,"Female","paama",2,10,16
"6467",NA,"Female","paama",2,11,17
"6468",0,"Female","paama",2,12,19
"6469",0,"Female","paama",2,13,20
"6470",0,"Female","paama",2,14,18
"6471",NA,"Female","paama",2,15,19
"6472",NA,"Female","paama",2,16,44
"6473",0,"Female","paama",2,17,15
"6474",NA,"Female","paama",2,18,10
"6475",0,"Female","paama",2,19,17
"6476",0,"Female","paama",2,20,12
"6477",0,"Female","paama",2,21,8
"6478",0,"Female","paama",2,22,14
"6479",0,"Female","paama",2,23,5
"6480",0,"Female","paama",2,24,8
"6481",0,"Female","paama",2,25,9
"6482",0,"Female","paama",2,26,10
"6483",0,"Female","paama",2,27,7
"6484",0,"Female","paama",2,28,9
"6485",0,"Female","paama",2,29,6
"6486",0,"Female","paama",2,30,6
"6487",0,"Female","paama",2,31,5
"6488",0,"Female","paama",2,32,13
"6489",0,"Female","paama",2,33,8
"6490",0,"Female","paama",2,34,12
"6491",0,"Female","paama",2,35,9
"6492",0,"Female","paama",2,36,11
"6493",0,"Female","paama",2,37,13
"6494",0,"Female","paama",2,38,10
"6495",0,"Female","paama",2,39,4
"6496",0,"Female","paama",2,40,5
"6497",0,"Female","paama",2,41,9
"6498",0,"Female","paama",2,42,6
"6499",0,"Female","paama",2,43,7
"6500",0,"Female","paama",2,44,4
"6501",0,"Female","paama",2,45,13
"6502",0,"Female","paama",2,46,8
"6503",0,"Female","paama",2,47,9
"6504",0,"Female","paama",2,48,9
"6505",0,"Female","paama",2,49,6
"6506",0,"Female","paama",2,50,3
"6507",0,"Female","paama",2,51,6
"6508",0,"Female","paama",2,52,4
"6509",0,"Female","paama",2,53,3
"6510",0,"Female","paama",2,54,8
"6511",0,"Female","paama",2,55,6
"6512",0,"Female","paama",2,56,7
"6513",0,"Female","paama",2,57,9
"6514",0,"Female","paama",2,58,5
"6515",0,"Female","paama",2,59,2
"6516",0,"Female","paama",2,60,2
"6517",0,"Female","paama",2,61,5
"6518",0,"Female","paama",2,62,8
"6519",0,"Female","paama",2,63,6
"6520",0,"Female","paama",2,64,9
"6521",0,"Female","paama",2,65,4
"6522",0,"Female","paama",2,66,5
"6523",0,"Female","paama",2,67,1
"6524",0,"Female","paama",2,68,4
"6525",0,"Female","paama",2,69,3
"6526",0,"Female","paama",2,70,6
"6527",0,"Female","paama",2,71,3
"6528",0,"Female","paama",2,72,6
"6529",0,"Female","paama",2,73,2
"6530",0,"Female","paama",2,74,3
"6531",0,"Female","paama",2,75,4
"6532",0,"Female","paama",2,76,1
"6533",0,"Female","paama",2,77,5
"6534",0,"Female","paama",2,78,3
"6535",0,"Female","paama",2,79,2
"6536",0,"Female","paama",2,80,5
"6537",0,"Female","paama",2,81,1
"6538",0,"Female","paama",2,82,4
"6539",0,"Female","paama",2,83,4
"6540",0,"Female","paama",2,84,1
"6541",0,"Female","paama",2,88,2
"6542",0,"Female","paama",2,89,1
"6543",0,"Female","paama",2,90,3
"6544",0,"Female","paama",2,103,1
"6545",0,"Female","paama",2,119,1
"6546",NA,"Male","paama",2,0,8
"6547",NA,"Male","paama",2,1,16
"6548",NA,"Male","paama",2,2,22
"6549",NA,"Male","paama",2,3,16
"6550",NA,"Male","paama",2,4,23
"6551",NA,"Male","paama",2,5,16
"6552",NA,"Male","paama",2,6,14
"6553",NA,"Male","paama",2,7,19
"6554",NA,"Male","paama",2,8,26
"6555",NA,"Male","paama",2,9,17
"6556",NA,"Male","paama",2,10,22
"6557",NA,"Male","paama",2,11,22
"6558",0,"Male","paama",2,12,18
"6559",0,"Male","paama",2,13,19
"6560",0,"Male","paama",2,14,13
"6561",0,"Male","paama",2,15,13
"6562",0,"Male","paama",2,16,70
"6563",0,"Male","paama",2,17,25
"6564",0,"Male","paama",2,18,11
"6565",1,"Male","paama",2,19,17
"6566",1,"Male","paama",2,20,16
"6567",1,"Male","paama",2,21,11
"6568",1,"Male","paama",2,22,8
"6569",1,"Male","paama",2,23,8
"6570",1,"Male","paama",2,24,8
"6571",1,"Male","paama",2,25,12
"6572",1,"Male","paama",2,26,13
"6573",0,"Male","paama",2,27,11
"6574",NA,"Male","paama",2,28,7
"6575",1,"Male","paama",2,29,13
"6576",1,"Male","paama",2,30,9
"6577",1,"Male","paama",2,31,3
"6578",0,"Male","paama",2,32,11
"6579",0,"Male","paama",2,33,9
"6580",1,"Male","paama",2,34,8
"6581",0,"Male","paama",2,35,9
"6582",1,"Male","paama",2,36,3
"6583",1,"Male","paama",2,37,3
"6584",0,"Male","paama",2,38,5
"6585",1,"Male","paama",2,39,4
"6586",0,"Male","paama",2,40,4
"6587",0,"Male","paama",2,41,9
"6588",0,"Male","paama",2,42,9
"6589",1,"Male","paama",2,43,9
"6590",1,"Male","paama",2,44,5
"6591",0,"Male","paama",2,45,10
"6592",0,"Male","paama",2,46,6
"6593",0,"Male","paama",2,47,6
"6594",1,"Male","paama",2,48,16
"6595",1,"Male","paama",2,49,3
"6596",1,"Male","paama",2,50,9
"6597",1,"Male","paama",2,51,11
"6598",0,"Male","paama",2,52,7
"6599",0,"Male","paama",2,53,7
"6600",0,"Male","paama",2,54,4
"6601",0,"Male","paama",2,55,5
"6602",1,"Male","paama",2,56,6
"6603",1,"Male","paama",2,57,6
"6604",0,"Male","paama",2,58,3
"6605",0,"Male","paama",2,59,7
"6606",0,"Male","paama",2,60,4
"6607",0,"Male","paama",2,61,5
"6608",0,"Male","paama",2,62,6
"6609",0,"Male","paama",2,63,4
"6610",1,"Male","paama",2,64,4
"6611",1,"Male","paama",2,65,3
"6612",0,"Male","paama",2,66,6
"6613",0,"Male","paama",2,67,4
"6614",0,"Male","paama",2,68,4
"6615",1,"Male","paama",2,69,7
"6616",0,"Male","paama",2,70,5
"6617",0,"Male","paama",2,71,2
"6618",0,"Male","paama",2,72,3
"6619",0,"Male","paama",2,73,4
"6620",1,"Male","paama",2,74,3
"6621",0,"Male","paama",2,75,4
"6622",0,"Male","paama",2,76,2
"6623",0,"Male","paama",2,77,3
"6624",0,"Male","paama",2,78,5
"6625",0,"Male","paama",2,80,3
"6626",0,"Male","paama",2,81,3
"6627",0,"Male","paama",2,82,3
"6628",0,"Male","paama",2,83,4
"6629",0,"Male","paama",2,84,2
"6630",1,"Male","paama",2,85,1
"6631",0,"Male","paama",2,86,2
"6632",0,"Male","paama",2,87,1
"6633",0,"Male","paama",2,88,1
"6634",0,"Male","paama",2,89,1
"6635",0,"Male","paama",2,90,3
"6636",0,"Male","paama",2,95,1
"6637",0,"Male","paama",2,96,1
"6638",NA,"Male","paama",2,99,2
"6639",NA,NA,"pango",2,NA,NA
"6640",NA,"Female","pango",2,0,29
"6641",NA,"Female","pango",2,1,37
"6642",NA,"Female","pango",2,2,28
"6643",NA,"Female","pango",2,3,38
"6644",NA,"Female","pango",2,4,23
"6645",NA,"Female","pango",2,5,30
"6646",NA,"Female","pango",2,6,27
"6647",NA,"Female","pango",2,7,36
"6648",NA,"Female","pango",2,8,26
"6649",NA,"Female","pango",2,9,24
"6650",NA,"Female","pango",2,10,23
"6651",NA,"Female","pango",2,11,20
"6652",0,"Female","pango",2,12,30
"6653",0,"Female","pango",2,13,27
"6654",0,"Female","pango",2,14,17
"6655",0,"Female","pango",2,15,21
"6656",0,"Female","pango",2,16,26
"6657",0,"Female","pango",2,17,19
"6658",0,"Female","pango",2,18,11
"6659",1,"Female","pango",2,19,24
"6660",0,"Female","pango",2,20,19
"6661",0,"Female","pango",2,21,16
"6662",1,"Female","pango",2,22,23
"6663",0,"Female","pango",2,23,24
"6664",1,"Female","pango",2,24,17
"6665",1,"Female","pango",2,25,16
"6666",0,"Female","pango",2,26,25
"6667",0,"Female","pango",2,27,15
"6668",0,"Female","pango",2,28,20
"6669",0,"Female","pango",2,29,22
"6670",0,"Female","pango",2,30,22
"6671",1,"Female","pango",2,31,24
"6672",0,"Female","pango",2,32,19
"6673",0,"Female","pango",2,33,15
"6674",0,"Female","pango",2,34,16
"6675",0,"Female","pango",2,35,15
"6676",0,"Female","pango",2,36,20
"6677",0,"Female","pango",2,37,17
"6678",1,"Female","pango",2,38,14
"6679",1,"Female","pango",2,39,11
"6680",0,"Female","pango",2,40,14
"6681",0,"Female","pango",2,41,18
"6682",0,"Female","pango",2,42,22
"6683",1,"Female","pango",2,43,4
"6684",0,"Female","pango",2,44,13
"6685",0,"Female","pango",2,45,11
"6686",1,"Female","pango",2,46,10
"6687",1,"Female","pango",2,47,8
"6688",0,"Female","pango",2,48,6
"6689",0,"Female","pango",2,49,9
"6690",0,"Female","pango",2,50,14
"6691",0,"Female","pango",2,51,11
"6692",0,"Female","pango",2,52,15
"6693",0,"Female","pango",2,53,8
"6694",0,"Female","pango",2,54,11
"6695",0,"Female","pango",2,55,3
"6696",0,"Female","pango",2,56,6
"6697",0,"Female","pango",2,57,9
"6698",0,"Female","pango",2,58,10
"6699",0,"Female","pango",2,59,6
"6700",0,"Female","pango",2,60,8
"6701",0,"Female","pango",2,61,7
"6702",0,"Female","pango",2,62,5
"6703",0,"Female","pango",2,63,3
"6704",0,"Female","pango",2,64,3
"6705",0,"Female","pango",2,65,6
"6706",0,"Female","pango",2,66,3
"6707",0,"Female","pango",2,67,2
"6708",0,"Female","pango",2,68,5
"6709",0,"Female","pango",2,69,1
"6710",0,"Female","pango",2,70,5
"6711",0,"Female","pango",2,71,2
"6712",0,"Female","pango",2,72,4
"6713",0,"Female","pango",2,73,2
"6714",0,"Female","pango",2,74,3
"6715",0,"Female","pango",2,75,3
"6716",0,"Female","pango",2,76,2
"6717",0,"Female","pango",2,77,1
"6718",0,"Female","pango",2,78,2
"6719",0,"Female","pango",2,79,2
"6720",0,"Female","pango",2,81,1
"6721",0,"Female","pango",2,82,1
"6722",0,"Female","pango",2,83,1
"6723",0,"Female","pango",2,84,1
"6724",0,"Female","pango",2,85,3
"6725",0,"Female","pango",2,89,1
"6726",0,"Female","pango",2,90,1
"6727",0,"Female","pango",2,97,1
"6728",NA,"Male","pango",2,0,38
"6729",NA,"Male","pango",2,1,30
"6730",NA,"Male","pango",2,2,27
"6731",NA,"Male","pango",2,3,23
"6732",NA,"Male","pango",2,4,29
"6733",NA,"Male","pango",2,5,26
"6734",NA,"Male","pango",2,6,18
"6735",NA,"Male","pango",2,7,29
"6736",NA,"Male","pango",2,8,33
"6737",NA,"Male","pango",2,9,17
"6738",NA,"Male","pango",2,10,33
"6739",NA,"Male","pango",2,11,25
"6740",0,"Male","pango",2,12,25
"6741",0,"Male","pango",2,13,22
"6742",0,"Male","pango",2,14,19
"6743",0,"Male","pango",2,15,16
"6744",0,"Male","pango",2,16,11
"6745",0,"Male","pango",2,17,21
"6746",0,"Male","pango",2,18,17
"6747",0,"Male","pango",2,19,24
"6748",1,"Male","pango",2,20,22
"6749",0,"Male","pango",2,21,15
"6750",1,"Male","pango",2,22,20
"6751",0,"Male","pango",2,23,13
"6752",1,"Male","pango",2,24,15
"6753",1,"Male","pango",2,25,20
"6754",1,"Male","pango",2,26,19
"6755",1,"Male","pango",2,27,13
"6756",0,"Male","pango",2,28,25
"6757",1,"Male","pango",2,29,20
"6758",1,"Male","pango",2,30,19
"6759",1,"Male","pango",2,31,13
"6760",1,"Male","pango",2,32,14
"6761",1,"Male","pango",2,33,20
"6762",1,"Male","pango",2,34,18
"6763",1,"Male","pango",2,35,9
"6764",1,"Male","pango",2,36,19
"6765",1,"Male","pango",2,37,11
"6766",1,"Male","pango",2,38,12
"6767",0,"Male","pango",2,39,16
"6768",0,"Male","pango",2,40,13
"6769",1,"Male","pango",2,41,12
"6770",1,"Male","pango",2,42,13
"6771",1,"Male","pango",2,43,14
"6772",0,"Male","pango",2,44,6
"6773",0,"Male","pango",2,45,9
"6774",1,"Male","pango",2,46,14
"6775",0,"Male","pango",2,47,10
"6776",0,"Male","pango",2,48,12
"6777",1,"Male","pango",2,49,9
"6778",1,"Male","pango",2,50,6
"6779",0,"Male","pango",2,51,13
"6780",0,"Male","pango",2,52,8
"6781",0,"Male","pango",2,53,7
"6782",1,"Male","pango",2,54,11
"6783",1,"Male","pango",2,55,6
"6784",1,"Male","pango",2,56,9
"6785",0,"Male","pango",2,57,4
"6786",0,"Male","pango",2,58,8
"6787",1,"Male","pango",2,59,12
"6788",0,"Male","pango",2,60,9
"6789",0,"Male","pango",2,61,8
"6790",0,"Male","pango",2,62,4
"6791",0,"Male","pango",2,63,5
"6792",0,"Male","pango",2,64,2
"6793",0,"Male","pango",2,65,5
"6794",1,"Male","pango",2,66,3
"6795",0,"Male","pango",2,67,5
"6796",0,"Male","pango",2,68,4
"6797",0,"Male","pango",2,69,4
"6798",1,"Male","pango",2,70,1
"6799",0,"Male","pango",2,71,2
"6800",0,"Male","pango",2,72,4
"6801",0,"Male","pango",2,73,1
"6802",0,"Male","pango",2,74,2
"6803",0,"Male","pango",2,75,1
"6804",0,"Male","pango",2,76,3
"6805",0,"Male","pango",2,77,2
"6806",0,"Male","pango",2,78,2
"6807",0,"Male","pango",2,80,1
"6808",0,"Male","pango",2,81,1
"6809",0,"Male","pango",2,82,2
"6810",0,"Male","pango",2,83,1
"6811",0,"Male","pango",2,84,1
"6812",0,"Male","pango",2,86,2
"6813",0,"Male","pango",2,87,1
"6814",NA,NA,"port vila",1,NA,NA
"6815",NA,"Female","port vila",1,0,617
"6816",NA,"Female","port vila",1,1,569
"6817",NA,"Female","port vila",1,2,574
